Kraj,Kandidatka,PoradiKand,KandJmeno,KandJmenoPrijmeni,KandKrestniJmeno,KandTitul,Povolani,Bydliste,KandVek,Hlasy,Procenta,Mandat,PoradiVysl,Prislusnost,NavrhujiciStrana,URL
7,85,7,Staruch Vladimír  Bc.,Staruch Vladimír,Vladimír,Bc.,starosta města Špindlerův Mlýn,Špindlerův Mlýn,40,123,0.00,NA,NA,BEZPP,SNK ED,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=7&xstrana=85&xv=1&xt=1
7,85,11,Škrabalová Šárka,Škrabalová Šárka,Šárka,,místostarostka města Opočno,Opočno,45,158,0.00,NA,NA,BEZPP,SNK ED,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=7&xstrana=85&xv=1&xt=1
7,85,9,Šlaisová Ivana  Mgr.,Šlaisová Ivana,Ivana,Mgr.,vrchní sestra PK FN HK,Hradec Králové,56,126,0.00,NA,NA,BEZPP,SNK ED,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=7&xstrana=85&xv=1&xt=1
7,85,10,Špinler Vojtěch,Špinler Vojtěch,Vojtěch,,starosta obce Orlické Záhoří,Orlické Záhoří,42,243,0.00,NA,NA,BEZPP,SNK ED,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=7&xstrana=85&xv=1&xt=1
7,85,29,Švarc Zdeněk  Mgr.,Švarc Zdeněk,Zdeněk,Mgr.,ředitel školy,Trutnov,48,53,0.00,NA,NA,BEZPP,SNK ED,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=7&xstrana=85&xv=1&xt=1
7,85,36,Ulrych Antonín,Ulrych Antonín,Antonín,,starosta okresního SDH,Slatina nad Zdobnicí,62,62,0.00,NA,NA,BEZPP,SNK ED,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=7&xstrana=85&xv=1&xt=1
7,85,21,Vancl Jiří  Ing.,Vancl Jiří,Jiří,Ing.,starosta obce Lánov,Lánov,64,52,0.00,NA,NA,BEZPP,SNK ED,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=7&xstrana=85&xv=1&xt=1
7,85,15,Voborník Vladimír  Ing.,Voborník Vladimír,Vladimír,Ing.,ředitel školy,Val,57,48,0.00,NA,NA,SNK ED,SNK ED,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=7&xstrana=85&xv=1&xt=1
7,85,18,Vodochodský Václav,Vodochodský Václav,Václav,,soukromý podnikatel,Dvůr Králové nad Labem,59,78,0.00,NA,NA,BEZPP,SNK ED,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=7&xstrana=85&xv=1&xt=1
7,85,30,Žalský Zdeněk  Ing.,Žalský Zdeněk,Zdeněk,Ing.,starosta obce Podůlší,Podůlší,60,79,0.00,NA,NA,BEZPP,SNK ED,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=7&xstrana=85&xv=1&xt=1
13,86,41,Bača Slavomír,Bača Slavomír,Slavomír,,agronom,Palkovice,39,133,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,25,Bajgar Milan  MUDr.,Bajgar Milan,Milan,MUDr.,"lékař, řed.Besk.rehab.centra",Čeladná,54,379,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,68,Bíner Petr,Bíner Petr,Petr,,zdravotně sociální pracovník,Opava,59,40,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,21,Borski Robert,Borski Robert,Robert,,starosta obce Hrádek,Hrádek,41,310,0.00,NA,NA,STAN,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,10,Bubeníková Ludmila  Ing.,Bubeníková Ludmila,Ludmila,Ing.,starostka obce Velká Polom,Velká Polom,57,465,0.00,NA,NA,STAN,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,56,Buchta Dušan  Mgr.,Buchta Dušan,Dušan,Mgr.,učitel,Ostrava,36,42,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,57,Caisberger Zdeněk,Caisberger Zdeněk,Zdeněk,,OSVČ,Město Albrechtice,36,21,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,70,Fodorová Karla  Ing.,Fodorová Karla,Karla,Ing.,lektor vzdělávání,Bohumín,50,52,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,65,Frňka Jan  Ing.,Frňka Jan,Jan,Ing.,OSVČ,Frýdek-Místek,30,40,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,45,Halata Lukáš  Ing.,Halata Lukáš,Lukáš,Ing.,starosta obce Metylovice,Metylovice,32,168,0.00,NA,NA,BEZPP,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,17,Halfar Bernard,Halfar Bernard,Bernard,,starosta obce Štěpánkovice,Štěpánkovice,56,595,0.00,NA,NA,BEZPP,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,13,Hanák Karel  Ing.,Hanák Karel,Karel,Ing.,starosta města Hradec n. Mor.,Hradec nad Moravicí,58,439,0.00,NA,NA,BEZPP,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,5,Honusek Ladislav,Honusek Ladislav,Ladislav,,starosta města Studénka,Studénka,51,374,0.00,NA,NA,STAN,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,66,Jančaříková Michaela,Jančaříková Michaela,Michaela,,asistentka ředitele,Havířov,48,21,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,12,Jouza Jaroslav  Ing.,Jouza Jaroslav,Jaroslav,Ing.,"ředitel VaK Bruntál, a.s.",Krnov,46,161,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,58,Kacířová Alena  RNDr. MPA,Kacířová Alena,Alena,RNDr. MPA,starostka obce Dobratice,Dobratice,53,81,0.00,NA,NA,BEZPP,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,24,Kamenec Bohumír,Kamenec Bohumír,Bohumír,,starosta města Břidličná,Břidličná,63,151,0.00,NA,NA,BEZPP,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,46,Kellerová Ludmila  Bc.,Kellerová Ludmila,Ludmila,Bc.,referent,Veřovice,47,53,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,16,Klouda Petr  Ing.,Klouda Petr,Petr,Ing.,starosta města Rýmařov,Rýmařov,53,342,0.00,NA,NA,BEZPP,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,44,Krausová Lucie  Ing.,Krausová Lucie,Lucie,Ing.,vedoucí útvaru kvality,Vratimov,34,62,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,40,Kukol Miloslav  Mgr.,Kukol Miloslav,Miloslav,Mgr.,učitel,Opava,57,170,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,19,Kula Karel,Kula Karel,Karel,,generální manažer FK Fotbal,Český Těšín,49,355,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,8,Lipner Jan  Ing.,Lipner Jan,Jan,Ing.,starosta obce Horní Suchá,Horní Suchá,47,363,0.00,NA,NA,STAN,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,1,Lukša Pavol,Lukša Pavol,Pavol,,"starosta obce Čeladná,poslanec",Čeladná,50,1371,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,33,Machýček Tomáš  Mgr.,Machýček Tomáš,Tomáš,Mgr.,starosta obce Jeseník n.Odrou,Jeseník nad Odrou,48,204,0.00,NA,NA,BEZPP,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,43,Malatinský Milan  Ing.,Malatinský Milan,Milan,Ing.,manažer,Těrlicko,48,45,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,14,Mališ Miroslav  Ing.,Mališ Miroslav,Miroslav,Ing.,starosta obce Ostravice,Ostravice,36,378,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,27,Martiňák Petr  Ing.,Martiňák Petr,Petr,Ing.,starosta obce Horní Tošanovice,Horní Tošanovice,50,225,0.00,NA,NA,STAN,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,64,Mátéová Alena,Mátéová Alena,Alena,,starostka obce Široká Niva,Široká Niva,51,44,0.00,NA,NA,BEZPP,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,60,Melichar David,Melichar David,David,,poradce v odpadovém hospodář.,Ostrava,41,18,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,6,Merta Pavel  Ing.,Merta Pavel,Pavel,Ing.,ředitel městské real. agentury,Havířov,67,131,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,63,Milián Milan  Bc.,Milián Milan,Milan,Bc.,vedoucí odboru technic. řízení,Bruntál,36,27,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,48,Mocová Jana  Bc.,Mocová Jana,Jana,Bc.,starostka města Fulnek,Fulnek,57,123,0.00,NA,NA,BEZPP,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,69,Moravec Aleš  Mgr.,Moravec Aleš,Aleš,Mgr.,zástupce ředitele základ.školy,Opava,44,71,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,22,Mores Václav  Ing.,Mores Václav,Václav,Ing.,místostarosta města Bruntál,Bruntál,58,248,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,15,Moureček Jaroslav  Ing.,Moureček Jaroslav,Jaroslav,Ing.,informatik,Ostrava,53,78,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,31,Mynář Miroslav  Ing.,Mynář Miroslav,Miroslav,Ing.,technický ředitel,Havířov,47,98,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,11,Myšinský Jiří  Mgr.,Myšinský Jiří,Jiří,Mgr.,manažer obchodu a marketingu,Nošovice,47,140,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,29,Němečková Crkvenjaš Zdenka  MUDr.,Němečková Crkvenjaš Zdenka,Zdenka,MUDr.,primářka popáleninového centra,Ostrava,35,558,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,36,Novotný Miroslav,Novotný Miroslav,Miroslav,,starosta města Andělská Hora,Andělská Hora,47,124,0.00,NA,NA,BEZPP,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,59,Nytra Aleš  Mgr.,Nytra Aleš,Aleš,Mgr.,advokát,Kopřivnice,30,63,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,61,Otisková Marta,Otisková Marta,Marta,,starostka obce Lichnov,Lichnov,49,88,0.00,NA,NA,BEZPP,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,2,Palkovská Věra  RNDr.,Palkovská Věra,Věra,RNDr.,starostka města Třince,Třinec,49,1468,0.00,NA,NA,BEZPP,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,54,Palovský Karel,Palovský Karel,Karel,,starosta obce Háj ve Slezsku,Háj ve Slezsku,53,126,0.00,NA,NA,BEZPP,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,7,Pavera Herbert  Mgr.,Pavera Herbert,Herbert,Mgr.,starosta obce Bolatice,Bolatice,54,1502,0.00,NA,NA,BEZPP,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,28,Poláček Michal  MUDr. MBA,Poláček Michal,Michal,MUDr. MBA,lékař,Ostrava,50,159,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,30,Procházka Daniel,Procházka Daniel,Daniel,,starosta obce Rohov,Rohov,39,336,0.00,NA,NA,BEZPP,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,52,Pulchart Miroslav  Ing.,Pulchart Miroslav,Miroslav,Ing.,technik,Ostrava,57,71,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,62,Rožnovský Lukáš  Ing.,Rožnovský Lukáš,Lukáš,Ing.,vysokoškolský pedagog,Čeladná,27,81,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,3,Rys Petr  Ing. MBA,Rys Petr,Petr,Ing. MBA,starosta města Bruntál,Bruntál,39,1009,0.00,NA,NA,BEZPP,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,39,Salibor Aleš  Bc.,Salibor Aleš,Aleš,Bc.,starosta obce Hlavnice,Hlavnice,38,186,0.00,NA,NA,BEZPP,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,42,Sedlák Martin  Ing.,Sedlák Martin,Martin,Ing.,starosta obce Těškovice,Těškovice,45,57,0.00,NA,NA,BEZPP,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,37,Slováček Igor  Mgr.,Slováček Igor,Igor,Mgr.,učitel,Nošovice,40,97,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,47,Srniček Pavel,Srniček Pavel,Pavel,,trenér,Bohumín,44,136,0.00,NA,NA,BEZPP,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,4,Stejskal Tomáš  Ing.,Stejskal Tomáš,Tomáš,Ing.,ředitel nemocnice,Ostrava,45,562,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,49,Surák Radomír  Ing. MBA,Surák Radomír,Radomír,Ing. MBA,jednatel společnosti,Bílovec,50,86,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,38,Šotkovská Andrea  Bc.,Šotkovská Andrea,Andrea,Bc.,referent obchodního úseku,Karviná,38,47,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,18,Špetla Martin  Ing.,Špetla Martin,Martin,Ing.,ekonomický poradce,Frýdek-Místek,48,242,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,32,Šrubař Pavel  MUDr.,Šrubař Pavel,Pavel,MUDr.,lékař,Frýdek-Místek,48,215,0.00,NA,NA,BEZPP,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,67,Štíhel Petr  Ing.,Štíhel Petr,Petr,Ing.,manažer,Ostrava,49,24,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,53,Šugar Rudolf,Šugar Rudolf,Rudolf,,vedoucí provozně-technic.úseku,Paskov,47,58,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,51,Tomalský Jan,Tomalský Jan,Jan,,starosta obce Heřmanovice,Heřmanovice,61,47,0.00,NA,NA,BEZPP,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,9,Tomek Dalibor  Mgr.,Tomek Dalibor,Dalibor,Mgr.,pedagog,Nový Jičín,48,197,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,23,Vašek René  JUDr.,Vašek René,René,JUDr.,právník,Havířov,37,146,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,35,Vavroš Lubomír  Ing.,Vavroš Lubomír,Lubomír,Ing.,letecký specialista,Studénka,50,143,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,34,Vavřík Jan  Mgr.,Vavřík Jan,Jan,Mgr.,ředitel základní školy a MŠ,Vrbno pod Pradědem,34,138,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,26,Velička Tomáš  Bc.,Velička Tomáš,Tomáš,Bc.,krajský školský koord.prevence,Bílovec,44,139,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,50,Volková Marie,Volková Marie,Marie,,zdravotní sestra,Rýmařov,53,109,0.00,NA,NA,TOP 09,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,55,Vrátný Ladislav  Mgr.,Vrátný Ladislav,Ladislav,Mgr.,učitel,Třinec,55,153,0.00,NA,NA,BEZPP,TOP 09,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
13,86,20,Zechová Jana,Zechová Jana,Jana,,starostka obce Velké Heraltice,Velké Heraltice,48,265,0.00,NA,NA,STAN,STAN,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=13&xstrana=86&xv=1&xt=1
11,87,29,Bartošová Zuzana  MVDr.,Bartošová Zuzana,Zuzana,MVDr.,hygienik,Prostějov,50,367,1.88,-,21,KDU-ČSL,KDU-ČSL,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=11&xstrana=87&xv=1&xt=1
11,87,31,Dostal Tomáš  Ing.,Dostal Tomáš,Tomáš,Ing.,"radní města, konstruktér",Přerov,41,306,1.57,-,23,BEZPP,KDU-ČSL,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=11&xstrana=87&xv=1&xt=1
11,87,34,Ferancová Jana  MUDr.,Ferancová Jana,Jana,MUDr.,ředitelka ústavu v Mor.Berouně,Moravský Beroun,40,215,1.10,-,26,BEZPP,KDU-ČSL,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=11&xstrana=87&xv=1&xt=1
11,87,5,Fidrmuc Jaroslav  Mgr.,Fidrmuc Jaroslav,Jaroslav,Mgr.,ředitel gymnázia,Krumsín,54,1530,7.86,1,6,KDU-ČSL,KDU-ČSL,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=11&xstrana=87&xv=1&xt=1
11,87,8,Foltýnková Šárka  Mgr.,Foltýnková Šárka,Šárka,Mgr.,finanční manažer,Hranice,28,502,2.57,-,4,SZ,SZ,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=11&xstrana=87&xv=1&xt=1
11,87,44,Grézlová Marie,Grézlová Marie,Marie,,starostka,Bílsko,56,213,1.09,-,36,KDU-ČSL,KDU-ČSL,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=11&xstrana=87&xv=1&xt=1
11,87,18,Haltmar Petr,Haltmar Petr,Petr,,místostarosta,Štíty,48,582,2.99,-,10,KDU-ČSL,KDU-ČSL,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=11&xstrana=87&xv=1&xt=1
11,87,17,Hanuška Petr  PhDr. Ph.D.,Hanuška Petr,Petr,PhDr. Ph.D.,starosta,Velký Týnec,48,958,4.92,-,9,KDU-ČSL,KDU-ČSL,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=11&xstrana=87&xv=1&xt=1
11,87,49,Ház Zdislav,Ház Zdislav,Zdislav,,technik,Dolní Újezd,33,124,0.63,-,41,KDU-ČSL,KDU-ČSL,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=11&xstrana=87&xv=1&xt=1
11,87,9,Horák Pavel  Ing.,Horák Pavel,Pavel,Ing.,náměstek hejtmana,Grygov,48,2209,11.35,1,3,KDU-ČSL,KDU-ČSL,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=11&xstrana=87&xv=1&xt=1
11,87,15,Hradil Tomáš,Hradil Tomáš,Tomáš,,vedoucí Hnutí Brontos. Jeseník,Jeseník,40,861,4.42,-,7,SZ,SZ,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=11&xstrana=87&xv=1&xt=1
11,87,7,Hrdlička Miroslav,Hrdlička Miroslav,Miroslav,,ředitel kultur. centra,Jeseník,60,350,1.79,-,3,KDU-ČSL,KDU-ČSL,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=11&xstrana=87&xv=1&xt=1
11,87,25,Hrstková Edita  Ing.,Hrstková Edita,Edita,Ing.,ekonom,Olomouc,48,267,1.37,-,17,SZ,SZ,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=11&xstrana=87&xv=1&xt=1
11,87,36,Jančíková Gabriela,Jančíková Gabriela,Gabriela,,zdravotní sestra,Plumlov,36,269,1.38,-,28,KDU-ČSL,KDU-ČSL,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=11&xstrana=87&xv=1&xt=1
11,87,12,John František  RNDr. Mgr. Ph.D.,John František,František,RNDr. Mgr. Ph.D.,starosta,Zábřeh,34,2193,11.26,1,4,KDU-ČSL,KDU-ČSL,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=11&xstrana=87&xv=1&xt=1
11,87,1,Jurečka Marian  Ing.,Jurečka Marian,Marian,Ing.,soukromý zemědělec,Rokytnice,31,3748,19.26,1,1,KDU-ČSL,KDU-ČSL,http://volby.cz/pls/kz2012/kz111?xjazyk=CZ&xdatum=20121012&xkraj=11&xstrana=87&xv=1&xt=1
